Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,ATR,smooth_atr,atr_troughs,atr_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,smooth_day_0,smooth_day_1,smooth_day_2,smooth_day_3,smooth_day_4,smooth_day_5,smooth_angle_0,smooth_angle_1,smooth_angle_2,smooth_angle_3,smooth_angle_4,smooth_angle_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,atr_p1,atr_p2,atr_p3,atr_t1,atr_t2,atr_t3,atr_p1_date,atr_p2_date,atr_p3_date,atr_t1_date,atr_t2_date,atr_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2021-06-10,0.20963,,,,,0.25912,0.28237,0.29592,0.30295,0.22926,0.26069,-0.03144,-0.02942,-0.00201,,-0.031,3.04,-59.72,41.38,-0.81,,,,,2.0,62.0,32.0,1.0,,,,,-0.0,-0.005,0.06179,-0.06857,0.90104,47.39726,,,-1.12074,71.25,51.66667,,,71.15881,58.37703,,,0.10757,0.08781,,,-0.2058,-0.368,-0.4383,-0.2325,-0.1622,-0.0703,1.0,1.0,1.0,,,,,,,-0.15,,0.0,0.0,0.0,0.185,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,13.31,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.295,0.28,0.28,0.05,0.005,0.045,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1000.0,10000.0,7000.0,-91.05,0.0,5.88,-0.031,-0.034,-0.02,-0.051,-0.04,-0.021,-0.02942,-0.01493,-0.00249,-0.02612,-0.01008,0.00179,53.072,46.111,100.0,43.627,26.111,1.111,72.5,68.75,65.278,11.25,0.0,0.0,48.518,47.842,47.977,40.683,35.556,28.571,2021-06-10,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,62.0,2.0,34.0,33.0,6.0,220.0,2021-04-09,2021-04-07,2019-07-17,2021-04-16,2021-04-08,2020-08-25,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,p2n,,n2n,,,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,Life.BearRecovery,,
2021-06-11,0.21558,,,0.1,,0.24688,0.27521,0.29204,0.30093,0.20937,0.24879,-0.03942,-0.03142,-0.008,-0.039,,0.2,-59.72,41.38,-0.81,,,,,1.0,62.0,32.0,1.0,,,,,-0.0,-0.19,0.06071,-0.08214,0.73913,42.5,42.5,,-6.018,23.75,55.83333,23.75,,72.78912,66.37345,,72.789,0.11346,0.09267,,,-0.2572,-0.4516,-0.5405,-0.2833,-0.1944,-0.0889,0.0,0.0,0.0,,,,,,-0.15,,,0.0,0.0,0.0,0.185,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,16.53,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.295,0.28,0.28,0.1,0.05,0.005,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,10000.0,7000.0,100.0,0.0,5.88,-5.0,-0.031,-0.034,-0.02,-0.039,-0.051,-0.04,-0.02942,-0.01493,-0.00249,-0.03142,-0.02612,-0.01008,72.789,53.072,46.111,43.627,26.111,1.111,72.5,68.75,65.278,23.75,11.25,0.0,48.518,47.842,47.977,42.5,40.683,35.556,2021-06-10,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,62.0,2.0,34.0,31.0,33.0,6.0,2021-06-11,2021-04-09,2021-04-07,2021-04-16,2021-04-08,2020-08-25,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,n2n,,,,Life.Bull,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-06-14,0.21624,,0.216,,,0.24981,0.2756,0.2919,0.30078,0.22101,0.25147,-0.03047,-0.03123,0.00077,,,-59.77,41.38,-0.81,,,,,,62.0,32.0,1.0,,,,,,0.185,0.0,0.07357,-0.08214,0.89565,47.24771,,,4.74771,82.35294,59.11765,,,71.42857,71.79217,,,0.11857,0.09715,,,-0.2518,-0.4209,-0.5097,-0.2579,-0.1691,-0.0888,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,0.0,16.76,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.295,0.28,0.28,0.1,0.05,0.005,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,7000.0,100.0,3000.0,5.88,-5.0,-40.93,-0.031,-0.034,-0.02,-0.039,-0.051,-0.04,-0.02942,-0.01493,-0.00249,-0.03142,-0.02612,-0.01008,72.789,53.072,46.111,43.627,26.111,1.111,72.5,68.75,65.278,23.75,11.25,0.0,48.518,47.842,47.977,42.5,40.683,35.556,2021-06-10,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,62.0,2.0,34.0,31.0,33.0,6.0,2021-06-11,2021-04-09,2021-04-07,2021-04-16,2021-04-08,2020-08-25,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,n2n,,,,,Life.Bull,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-06-15,0.21115,,,,0.29,0.2529,0.27616,0.29186,0.30067,0.23162,0.25432,-0.0227,-0.02953,0.00682,,,-58.8,41.38,-0.81,,,,,,61.0,32.0,1.0,,,,,,0.005,0.0,0.07393,-0.07679,0.96279,49.05213,,,6.55213,83.82353,63.30882,,83.824,71.25414,71.82394,71.254,,0.12367,0.10125,,,-0.2451,-0.3896,-0.4777,-0.2326,-0.1445,-0.0881,1.0,1.0,1.0,,,,,,,-0.15,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-2.25,16.76,,,,,1.0,6.0,0.0,0.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.29,0.295,0.28,0.1,0.05,0.005,2021-06-15,2021-06-09,2021-04-09,2021-06-11,2021-05-11,2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,100.0,3000.0,2100.0,-5.0,-40.93,-48.51,-0.031,-0.034,-0.02,-0.039,-0.051,-0.04,-0.02942,-0.01493,-0.00249,-0.03142,-0.02612,-0.01008,72.789,53.072,46.111,71.254,43.627,26.111,83.824,72.5,68.75,23.75,11.25,0.0,48.518,47.842,47.977,42.5,40.683,35.556,2021-06-10,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,62.0,2.0,34.0,31.0,33.0,6.0,2021-06-11,2021-04-09,2021-04-07,2021-06-15,2021-04-16,2021-04-08,2021-06-15,2021-06-09,2021-04-09,2021-06-11,2021-05-11,2021-04-08,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2021-06-16,0.20018,,,0.25,,0.25268,0.27514,0.29103,0.30016,0.23445,0.254,-0.01956,-0.02753,0.00797,,,-56.54,41.38,-0.81,,,,,,60.0,32.0,1.0,,,,,,-0.0,-0.04,0.07393,-0.07429,0.99519,49.87952,,,7.37952,72.05882,79.41176,72.059,,90.76721,77.81664,,,0.12841,0.10563,,,-0.2502,-0.3835,-0.4748,-0.2246,-0.1333,-0.0913,1.0,0.0,1.0,,,,,,-0.15,,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-7.32,16.76,,,,,2.0,6.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.29,0.295,0.28,0.25,0.1,0.05,2021-06-15,2021-06-09,2021-04-09,2021-06-16,2021-06-11,2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,3000.0,2100.0,8200.0,-40.93,-48.51,155.74,-0.031,-0.034,-0.02,-0.039,-0.051,-0.04,-0.02942,-0.01493,-0.00249,-0.03142,-0.02612,-0.01008,72.789,53.072,46.111,71.254,43.627,26.111,83.824,72.5,68.75,72.059,23.75,11.25,48.518,47.842,47.977,42.5,40.683,35.556,2021-06-10,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,62.0,2.0,34.0,31.0,33.0,6.0,2021-06-11,2021-04-09,2021-04-07,2021-06-15,2021-04-16,2021-04-08,2021-06-15,2021-06-09,2021-04-09,2021-06-16,2021-06-11,2021-05-11,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-8200,,,,,,,,n2p,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-06-17,0.18435,,,,0.285,0.25517,0.27552,0.29091,0.30001,0.24222,0.2563,-0.01408,-0.02484,0.01076,,-0.014,-52.81,41.38,-0.81,,,,,,59.0,32.0,1.0,,,,,,0.035,0.0,0.07607,-0.07429,1.02404,50.59382,,50.594,8.09382,82.35294,79.41176,,82.353,91.25056,84.42397,,91.251,0.13245,0.10951,,,-0.2449,-0.3574,-0.4484,-0.2035,-0.1125,-0.091,1.0,1.0,1.0,,,,,,,-0.15,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-14.65,16.76,,,,,3.0,6.0,0.0,0.0,0.0,0.0,-5.0,3.0,0.0,0.0,0.0,0.0,0.285,0.29,0.295,0.25,0.1,0.05,2021-06-17,2021-06-15,2021-06-09,2021-06-16,2021-06-11,2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2100.0,8200.0,5200.0,-48.51,155.74,16.54,-0.014,-0.031,-0.034,-0.039,-0.051,-0.04,-0.02484,-0.02942,-0.01493,-0.03142,-0.02612,-0.01008,91.251,72.789,53.072,71.254,43.627,26.111,82.353,83.824,72.5,72.059,23.75,11.25,50.594,48.518,47.842,42.5,40.683,35.556,2021-06-17,2021-06-10,2021-04-09,2021-06-11,2021-05-11,2021-04-08,7.0,62.0,2.0,31.0,33.0,6.0,2021-06-17,2021-06-11,2021-04-09,2021-06-15,2021-04-16,2021-04-08,2021-06-17,2021-06-15,2021-06-09,2021-06-16,2021-06-11,2021-05-11,2021-06-17,2021-06-09,2021-04-09,2021-06-11,2021-05-11,2021-04-08,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,n2p,,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2021-06-18,0.16491,,,0.105,,0.24362,0.26884,0.28723,0.29807,0.22111,0.24509,-0.02398,-0.02467,0.00069,,,-47.24,41.38,-0.81,,,,,,58.0,32.0,1.0,,,,,,-0.0,-0.18,0.07,-0.08714,0.80328,44.54545,44.545,,-6.04855,34.48276,62.96484,34.483,,59.64912,80.55563,,,0.13621,0.11246,,,-0.2923,-0.4361,-0.5445,-0.2522,-0.1438,-0.1084,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-23.65,16.76,,,,,4.0,6.0,0.0,0.0,0.0,0.0,-6.0,3.0,0.0,0.0,0.0,0.0,0.285,0.29,0.295,0.105,0.25,0.1,2021-06-17,2021-06-15,2021-06-09,2021-06-18,2021-06-16,2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,8200.0,5200.0,200.0,155.74,16.54,-12.26,-0.014,-0.031,-0.034,-0.039,-0.051,-0.04,-0.02484,-0.02942,-0.01493,-0.03142,-0.02612,-0.01008,91.251,72.789,53.072,71.254,43.627,26.111,82.353,83.824,72.5,34.483,72.059,23.75,50.594,48.518,47.842,44.545,42.5,40.683,2021-06-17,2021-06-10,2021-04-09,2021-06-11,2021-05-11,2021-04-08,7.0,62.0,2.0,31.0,33.0,6.0,2021-06-17,2021-06-11,2021-04-09,2021-06-15,2021-04-16,2021-04-08,2021-06-17,2021-06-15,2021-06-09,2021-06-18,2021-06-16,2021-06-11,2021-06-17,2021-06-09,2021-04-09,2021-06-18,2021-06-11,2021-05-11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,n2p,,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-08-09,0.14417,,,,0.115,0.23372,0.2628,0.28382,0.29625,0.20479,0.23546,-0.03067,-0.02587,-0.0048,,,-39.66,41.38,-0.81,,,,,,22.0,32.0,1.0,,,,,,0.01,0.0,0.07071,-0.06571,1.07609,51.83246,,51.832,7.28746,37.93103,51.58891,,37.931,41.84397,64.24789,,,0.13076,0.11464,,,-0.3345,-0.501,-0.6253,-0.2908,-0.1665,-0.1243,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-33.25,16.76,,,,,5.0,6.0,0.0,0.0,0.0,0.0,-7.0,3.0,0.0,0.0,0.0,0.0,0.115,0.285,0.29,0.105,0.25,0.1,2021-08-09,2021-06-17,2021-06-15,2021-06-18,2021-06-16,2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,5200.0,200.0,1198100.0,16.54,-12.26,8748.62,-0.014,-0.031,-0.034,-0.039,-0.051,-0.04,-0.02484,-0.02942,-0.01493,-0.03142,-0.02612,-0.01008,91.251,72.789,53.072,71.254,43.627,26.111,37.931,82.353,83.824,34.483,72.059,23.75,51.832,50.594,48.518,44.545,42.5,40.683,2021-06-17,2021-06-10,2021-04-09,2021-06-11,2021-05-11,2021-04-08,7.0,62.0,2.0,31.0,33.0,6.0,2021-06-17,2021-06-11,2021-04-09,2021-06-15,2021-04-16,2021-04-08,2021-08-09,2021-06-17,2021-06-15,2021-06-18,2021-06-16,2021-06-11,2021-08-09,2021-06-17,2021-06-09,2021-06-18,2021-06-11,2021-05-11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1198100,,,,,n2p,,,n2p,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-08-11,0.1244,,,0.005,,0.21613,0.25269,0.2783,0.29335,0.17405,0.21839,-0.04433,-0.02956,-0.01477,-0.044,,-30.06,41.38,-0.81,,,,,,20.0,32.0,1.0,,,,,,-0.0,-0.11,0.05393,-0.07357,0.73301,42.29692,42.297,,-9.53508,0.0,24.13793,0.0,,9.38783,36.96031,9.388,,0.12928,0.11588,,,-0.4066,-0.6217,-0.7722,-0.3656,-0.2151,-0.1505,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-42.41,16.76,,,,,6.0,6.0,0.0,0.0,0.0,0.0,-7.0,3.0,0.0,0.0,0.0,0.0,0.115,0.285,0.29,0.005,0.105,0.25,2021-08-09,2021-06-17,2021-06-15,2021-08-11,2021-06-18,2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,200.0,1198100.0,1000.0,-12.26,8748.62,-0.35,-0.014,-0.031,-0.034,-0.044,-0.039,-0.051,-0.02484,-0.02942,-0.01493,-0.02956,-0.03142,-0.02612,91.251,72.789,53.072,9.388,71.254,43.627,37.931,82.353,83.824,0.0,34.483,72.059,51.832,50.594,48.518,42.297,44.545,42.5,2021-06-17,2021-06-10,2021-04-09,2021-08-11,2021-06-11,2021-05-11,7.0,62.0,2.0,61.0,31.0,33.0,2021-06-17,2021-06-11,2021-04-09,2021-08-11,2021-06-15,2021-04-16,2021-08-09,2021-06-17,2021-06-15,2021-08-11,2021-06-18,2021-06-16,2021-08-09,2021-06-17,2021-06-09,2021-08-11,2021-06-18,2021-06-11,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,-1000,,n2p,,,n2p,p2n,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-08-13,0.10735,,,,0.175,0.21296,0.24965,0.27625,0.29218,0.1742,0.21517,-0.04097,-0.03184,-0.00913,,-0.041,-18.96,41.38,-0.81,,,,,,18.0,32.0,1.0,,,,,,0.17,0.0,0.06607,-0.05393,1.22517,55.05952,,55.06,12.76252,58.62069,32.18391,,58.621,28.74873,26.66018,,,0.13219,0.11637,,,-0.4253,-0.6329,-0.7922,-0.3669,-0.2076,-0.1593,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-50.3,16.76,,,,,7.0,6.0,0.0,0.0,0.0,0.0,-7.0,3.0,0.0,0.0,0.0,0.0,0.175,0.115,0.285,0.005,0.105,0.25,2021-08-13,2021-08-09,2021-06-17,2021-08-11,2021-06-18,2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1198100.0,1000.0,500.0,8748.62,-0.35,0.03,-0.041,-0.014,-0.031,-0.044,-0.039,-0.051,-0.03184,-0.02484,-0.02942,-0.02956,-0.03142,-0.02612,91.251,72.789,53.072,9.388,71.254,43.627,58.621,37.931,82.353,0.0,34.483,72.059,55.06,51.832,50.594,42.297,44.545,42.5,2021-08-13,2021-06-17,2021-06-10,2021-08-11,2021-06-11,2021-05-11,57.0,7.0,62.0,61.0,31.0,33.0,2021-06-17,2021-06-11,2021-04-09,2021-08-11,2021-06-15,2021-04-16,2021-08-13,2021-08-09,2021-06-17,2021-08-11,2021-06-18,2021-06-16,2021-08-13,2021-08-09,2021-06-17,2021-08-11,2021-06-18,2021-06-11,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,n2p,p2n,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-08-16,0.09506,,,,,0.20197,0.2426,0.27217,0.28996,0.15817,0.20442,-0.04625,-0.03473,-0.01153,,,-8.48,41.38,-0.81,,,,,,17.0,32.0,1.0,,,,,,-0.0,-0.105,0.04643,-0.06143,0.75581,43.04636,43.046,,-12.01364,22.41379,27.01149,,,32.98319,23.70659,,,0.13025,0.11651,,0.117,-0.4736,-0.702,-0.8799,-0.4063,-0.2284,-0.1779,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-55.99,16.76,,,,,8.0,6.0,0.0,0.0,0.0,0.0,-7.0,3.0,0.0,0.0,0.0,0.0,0.175,0.115,0.285,0.005,0.105,0.25,2021-08-13,2021-08-09,2021-06-17,2021-08-11,2021-06-18,2021-06-16,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1000.0,500.0,100.0,-0.35,0.03,-99.87,-0.041,-0.014,-0.031,-0.044,-0.039,-0.051,-0.03184,-0.02484,-0.02942,-0.02956,-0.03142,-0.02612,91.251,72.789,53.072,9.388,71.254,43.627,58.621,37.931,82.353,0.0,34.483,72.059,55.06,51.832,50.594,43.046,42.297,44.545,2021-08-13,2021-06-17,2021-06-10,2021-08-11,2021-06-11,2021-05-11,57.0,7.0,62.0,61.0,31.0,33.0,2021-06-17,2021-06-11,2021-04-09,2021-08-11,2021-06-15,2021-04-16,2021-08-13,2021-08-09,2021-06-17,2021-08-11,2021-06-18,2021-06-16,2021-08-13,2021-08-09,2021-06-17,2021-08-16,2021-08-11,2021-06-18,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,-100,,,n2p,p2n,,p2n,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-09-07,0.08859,,,0.025,,0.18835,0.23407,0.26728,0.28733,0.13768,0.19113,-0.05345,-0.03847,-0.01498,-0.053,,-1.8,41.38,-0.81,,,,,,1.0,32.0,1.0,,,,,,-0.0,-0.045,0.04643,-0.05536,0.83871,45.61404,,,2.56804,6.89655,29.31034,6.897,,36.90476,32.8789,,,0.12523,0.11636,,,-0.5326,-0.7893,-0.9898,-0.4572,-0.2567,-0.2005,0.0,0.0,0.0,,,,,,-0.15,,,0.216,0.0,0.0,0.185,0.0,0.0,2021-06-14,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,-58.99,16.76,,,,,9.0,6.0,0.0,0.0,0.0,0.0,-7.0,3.0,0.0,0.0,0.0,0.0,0.175,0.115,0.285,0.025,0.005,0.105,2021-08-13,2021-08-09,2021-06-17,2021-09-07,2021-08-11,2021-06-18,0.117,0.0,0.0,0.0,0.0,0.0,2021-08-16,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,500.0,100.0,400.0,0.03,-99.87,-37.48,-0.041,-0.014,-0.031,-0.053,-0.044,-0.039,-0.03184,-0.02484,-0.02942,-0.03847,-0.02956,-0.03142,91.251,72.789,53.072,9.388,71.254,43.627,58.621,37.931,82.353,6.897,0.0,34.483,55.06,51.832,50.594,43.046,42.297,44.545,2021-08-13,2021-06-17,2021-06-10,2021-09-07,2021-08-11,2021-06-11,57.0,7.0,62.0,27.0,61.0,31.0,2021-06-17,2021-06-11,2021-04-09,2021-08-11,2021-06-15,2021-04-16,2021-08-13,2021-08-09,2021-06-17,2021-09-07,2021-08-11,2021-06-18,2021-08-13,2021-08-09,2021-06-17,2021-08-16,2021-08-11,2021-06-18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,n2p,p2n,,p2n,,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,
