Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,no25,dist_no25,no25_momentum,no200,dist_no200,no200_momentum,all4,dist_all4,all4_momentum,all4_no25,no200_no25,all4_no200,macd_short,macd_long,MACD,smooth_macd,MACD_signal,macd_distance,macd_troughs,macd_peaks,macd_dist_troughs,macd_dist_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,smooth_rsi,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,smooth_slowK,smooth_slowD,slow_troughs,slow_peaks,ATR,smooth_atr,atr_troughs,atr_peaks,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,smooth_day_0,smooth_day_1,smooth_day_2,smooth_day_3,smooth_day_4,smooth_day_5,smooth_angle_0,smooth_angle_1,smooth_angle_2,smooth_angle_3,smooth_angle_4,smooth_angle_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,atr_p1,atr_p2,atr_p3,atr_t1,atr_t2,atr_t3,atr_p1_date,atr_p2_date,atr_p3_date,atr_t1_date,atr_t2_date,atr_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_dist_p1,macd_dist_p2,macd_dist_p3,macd_dist_t1,macd_dist_t2,macd_dist_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,minap,maxap,minat,maxat,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2006-05-08,0.31439,,,,,0.30771,0.30721,0.32192,0.37342,-0.06621,-0.06704,-0.00088,-0.01471,-0.01563,-0.0011,-0.06621,-0.06733,-0.0012,-0.00029,0.05141,-0.0517,0.30883,0.30764,0.00119,0.00072,0.00087,-0.00015,,,,,0.2,-4.44,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.0,24.0,14.0,9.0,10.0,15.0,19.0,19.0,0.0059,0.0,0.00405,-0.0032,1.26563,55.86207,51.23501,,,3.79807,59.86622,46.71126,,,45.88563,55.62529,,,,,0.00851,0.00897,,,1,1,1,,,,,,,-0.15,,0.311,0.314,0.288,0.306,0.302,0.285,2006-04-10,2006-02-15,2006-01-12,2006-04-26,2006-03-10,2006-01-19,2.74,-1.61,2.98,-3.82,10.18,-1.04,6.0,8.0,17.0,14.0,14.0,5.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.304,0.316,0.328,0.301,0.298,0.304,2006-04-27,2006-04-19,2006-04-12,2006-04-28,2006-04-25,2006-04-18,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,238000.0,35000.0,29000.0,372.41,8.76,1.34,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,20.067,59.866,100.0,10.033,0.0,20.067,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-04-27,2006-04-19,2006-04-12,2006-04-28,2006-04-25,2006-04-18,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,,,,,p2n,n2p,p2p,,,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-09,0.31507,,,,0.328,0.30929,0.30804,0.32205,0.37297,-0.06493,-0.06635,-0.00089,-0.01401,-0.01529,-0.00109,-0.06493,-0.06662,-0.0012,-0.00027,0.05105,-0.05133,0.31183,0.30917,0.00266,0.00068,0.00083,-0.00015,,,,,-0.02,-4.44,3.32,-0.96,1.95,-0.64,3.21,-0.62,1.0,24.0,14.0,9.0,10.0,15.0,19.0,19.0,0.012,0.0,0.0032,-0.0032,1.0,50.0,51.14016,,,-2.064,100.0,66.66667,,100.0,66.66667,56.99675,,,,,0.00876,0.00892,,,1,1,1,,,,,,,-0.15,,0.311,0.314,0.288,0.306,0.302,0.285,2006-04-10,2006-02-15,2006-01-12,2006-04-26,2006-03-10,2006-01-19,2.96,-1.61,2.98,-3.82,10.18,-1.04,7.0,8.0,17.0,14.0,14.0,5.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.328,0.304,0.316,0.301,0.298,0.304,2006-05-09,2006-04-27,2006-04-19,2006-04-28,2006-04-25,2006-04-18,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,35000.0,29000.0,94000.0,8.76,1.34,-47.68,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,100.0,20.067,59.866,10.033,0.0,20.067,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-09,2006-04-27,2006-04-19,2006-04-28,2006-04-25,2006-04-18,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,,,94000,,n2p,p2p,,,p2n,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-10,0.31505,,0.315,0.322,,0.31029,0.3086,0.32205,0.37247,-0.06387,-0.06566,-0.0009,-0.01345,-0.01496,-0.00107,-0.06387,-0.06592,-0.00119,-0.00026,0.05069,-0.05095,0.31344,0.31014,0.0033,0.00064,0.00079,-0.00015,,,,,-4.46,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,24.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,-0.0,-0.006,0.0032,-0.00192,1.66543,62.48257,51.04593,,,10.41857,79.93311,79.93311,79.933,,76.27451,62.94227,,,,,0.00856,0.00886,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,0.0,2.94,-1.61,2.98,-3.82,10.18,0.0,8.0,8.0,17.0,14.0,14.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.328,0.304,0.316,0.322,0.301,0.298,2006-05-09,2006-04-27,2006-04-19,2006-05-10,2006-04-28,2006-04-25,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,29000.0,94000.0,10000.0,1.34,-47.68,-15.82,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,100.0,20.067,59.866,79.933,10.033,0.0,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-09,2006-04-27,2006-04-19,2006-05-10,2006-04-28,2006-04-25,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,,,,,p2p,,,p2n,,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-11,0.31437,,,,0.325,0.31145,0.30925,0.32212,0.372,-0.06275,-0.06498,-0.00091,-0.01286,-0.01465,-0.00104,-0.06275,-0.06523,-0.00118,-0.00025,0.05033,-0.05058,0.31526,0.31126,0.004,0.00059,0.00075,-0.00016,,,,,-4.25,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,23.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,0.003,0.0,0.00341,-0.00192,1.77695,63.98929,50.95321,,,11.92529,89.96656,89.96656,,89.967,83.24022,75.3938,,,,,0.00816,0.00881,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,-0.2,2.94,-1.61,2.98,-3.82,10.18,1.0,8.0,8.0,17.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.325,0.328,0.304,0.322,0.301,0.298,2006-05-11,2006-05-09,2006-04-27,2006-05-10,2006-04-28,2006-04-25,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,94000.0,10000.0,19000.0,-47.68,-15.82,-7.52,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,89.967,100.0,20.067,79.933,10.033,0.0,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-11,2006-05-09,2006-04-27,2006-05-10,2006-04-28,2006-04-25,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,,,,,,,p2n,,,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-15,0.31313,,,,,0.31114,0.30918,0.32183,0.37136,-0.06218,-0.06431,-0.0009,-0.01265,-0.01434,-0.001,-0.06218,-0.06455,-0.00114,-0.00024,0.04997,-0.05021,0.31405,0.31098,0.00308,0.00055,0.00071,-0.00016,,,,,-3.87,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,21.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,-0.0,-0.0179,0.00341,-0.0032,1.06696,51.61987,50.86454,,,-0.44413,30.10033,66.66667,,,49.90689,69.80721,,,,,0.00886,0.00876,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,-0.59,2.94,-1.61,2.98,-3.82,10.18,2.0,8.0,8.0,17.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.325,0.328,0.304,0.322,0.301,0.298,2006-05-11,2006-05-09,2006-04-27,2006-05-10,2006-04-28,2006-04-25,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,10000.0,19000.0,20000.0,-15.82,-7.52,-60.16,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,89.967,100.0,20.067,79.933,10.033,0.0,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-11,2006-05-09,2006-04-27,2006-05-10,2006-04-28,2006-04-25,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,,,,-20000,,p2n,,,n2n,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-16,0.31148,,,,,0.31062,0.30899,0.32148,0.37069,-0.0617,-0.06365,-0.00089,-0.01249,-0.01404,-0.00096,-0.0617,-0.06389,-0.0011,-0.00024,0.04961,-0.04985,0.31257,0.31049,0.00208,0.0005,0.00067,-0.00017,,,,,-3.37,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,20.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,-0.0,-0.003,0.00256,-0.00341,0.75105,42.89128,50.78311,,,-9.17272,20.06689,46.71126,,,27.74674,53.63128,,,,,0.00844,0.00871,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,-1.12,2.94,-1.61,2.98,-3.82,10.18,3.0,8.0,8.0,17.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.325,0.328,0.304,0.322,0.301,0.298,2006-05-11,2006-05-09,2006-04-27,2006-05-10,2006-04-28,2006-04-25,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,19000.0,20000.0,50000.0,-7.52,-60.16,81.63,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,89.967,100.0,20.067,79.933,10.033,0.0,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-11,2006-05-09,2006-04-27,2006-05-10,2006-04-28,2006-04-25,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-50000,,,,p2n,,,n2n,n2p,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-17,0.3096,,,0.304,,0.31014,0.30881,0.32114,0.37003,-0.06122,-0.063,-0.00087,-0.01233,-0.01375,-0.00091,-0.06122,-0.06323,-0.00105,-0.00023,0.04925,-0.04948,0.31131,0.31004,0.00127,0.00046,0.00063,-0.00017,,,,,-2.78,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,19.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,0.0,0.0,0.00256,-0.00256,1.0,50.0,50.71171,,,-2.064,20.06689,23.41137,20.067,,0.0,25.88454,,,,,0.00805,0.00865,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,-1.71,2.94,-1.61,2.98,-3.82,10.18,4.0,8.0,8.0,17.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.325,0.328,0.304,0.304,0.322,0.301,2006-05-11,2006-05-09,2006-04-27,2006-05-17,2006-05-10,2006-04-28,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,20000.0,50000.0,41000.0,-60.16,81.63,24.72,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,89.967,100.0,20.067,20.067,79.933,10.033,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-11,2006-05-09,2006-04-27,2006-05-17,2006-05-10,2006-04-28,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,,,,,,,n2n,n2p,,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-18,0.30763,,,,0.316,0.31061,0.30911,0.32105,0.3695,-0.06039,-0.06235,-0.00084,-0.01194,-0.01347,-0.00085,-0.06039,-0.06259,-0.001,-0.00023,0.04888,-0.04911,0.31208,0.3105,0.00158,0.00042,0.00059,-0.00017,,,,,-2.15,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,18.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,0.0119,0.0,0.00341,-0.00214,1.59866,61.51866,50.65101,,,9.45466,55.39033,31.84137,,55.39,18.97927,15.57534,,,,,0.00833,0.00859,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,-2.34,2.94,-1.61,2.98,-3.82,10.18,5.0,8.0,8.0,17.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.316,0.325,0.328,0.304,0.322,0.301,2006-05-18,2006-05-11,2006-05-09,2006-05-17,2006-05-10,2006-04-28,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,50000.0,41000.0,31200.0,81.63,24.72,10.09,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,55.39,89.967,100.0,20.067,79.933,10.033,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-18,2006-05-11,2006-05-09,2006-05-17,2006-05-10,2006-04-28,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,,,,,,n2n,n2p,,,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-22,0.30576,,,0.298,,0.30968,0.30869,0.3206,0.36879,-0.0601,-0.06172,-0.00081,-0.01191,-0.0132,-0.0008,-0.0601,-0.06195,-0.00094,-0.00023,0.04852,-0.04875,0.30997,0.30961,0.00037,0.00037,0.00054,-0.00017,,,,,-1.56,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,16.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,-0.0,-0.0179,0.00299,-0.00341,0.87448,46.65179,50.6008,,,-5.41221,0.0,25.15241,0.0,,18.97927,12.65284,,,,,0.00901,0.00853,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,-2.93,2.94,-1.61,2.98,-3.82,10.18,6.0,8.0,8.0,17.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.316,0.325,0.328,0.298,0.304,0.322,2006-05-18,2006-05-11,2006-05-09,2006-05-22,2006-05-17,2006-05-10,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,41000.0,31200.0,92800.0,24.72,10.09,35.02,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,55.39,89.967,100.0,0.0,20.067,79.933,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-18,2006-05-11,2006-05-09,2006-05-22,2006-05-17,2006-05-10,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,,,,,n2n,n2p,,,,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-25,0.3042,,,,0.307,0.3095,0.30864,0.32034,0.36818,-0.05954,-0.06109,-0.00079,-0.0117,-0.01293,-0.00074,-0.05954,-0.06132,-0.00089,-0.00023,0.04816,-0.04839,0.30958,0.30944,0.00014,0.00034,0.0005,-0.00017,,,,,-1.05,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,13.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,0.009,0.0,0.00363,-0.00341,1.06276,51.5213,50.56122,,,-0.5427,30.10033,28.49689,,30.1,35.73904,24.56586,,,,,0.00901,0.00846,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,-3.43,2.94,-1.61,2.98,-3.82,10.18,7.0,8.0,8.0,17.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.307,0.316,0.325,0.298,0.304,0.322,2006-05-25,2006-05-18,2006-05-11,2006-05-22,2006-05-17,2006-05-10,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,31200.0,92800.0,4000.0,10.09,35.02,-22.42,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,30.1,55.39,89.967,0.0,20.067,79.933,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-25,2006-05-18,2006-05-11,2006-05-22,2006-05-17,2006-05-10,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,,,4000,,n2p,,,,p2n,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-05-26,0.30301,,,,,0.30911,0.30847,0.32002,0.36754,-0.05907,-0.06047,-0.00075,-0.01155,-0.01268,-0.00069,-0.05907,-0.06071,-0.00083,-0.00023,0.04779,-0.04803,0.30878,0.30907,-0.00029,0.0003,0.00046,-0.00016,,,,,-0.66,3.32,-0.96,1.95,-0.64,3.21,-0.62,2.5,12.0,14.0,9.0,10.0,15.0,19.0,19.0,15.0,-0.0,-0.003,0.00363,-0.00341,1.06276,51.5213,50.53267,,,-0.5427,20.06689,16.72241,20.067,,27.93296,27.55042,,,,,0.00858,0.00839,,,1,1,1,,,,,,,-0.15,,0.315,0.311,0.314,0.306,0.302,0.285,2006-05-10,2006-04-10,2006-02-15,2006-04-26,2006-03-10,2006-01-19,-3.81,2.94,-1.61,2.98,-3.82,10.18,8.0,8.0,8.0,17.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.307,0.316,0.325,0.298,0.304,0.322,2006-05-25,2006-05-18,2006-05-11,2006-05-22,2006-05-17,2006-05-10,0.015,0.014,0.013,0.013,0.012,0.01,2006-03-08,2005-10-21,2005-07-15,2005-11-17,2005-08-22,2005-05-17,92800.0,4000.0,2000.0,35.02,-22.42,-22.81,0.002,-0.014,0.016,-0.019,-0.015,100.0,0.002,-0.0,0.002,-0.001,-0.002,100.0,0.00178,-0.01427,0.01559,-0.01851,-0.01453,100.0,46.675,33.678,27.17,21.65,25.712,21.781,30.1,55.39,89.967,20.067,0.0,20.067,52.064,56.383,37.299,51.779,28.825,34.405,2006-03-30,2005-08-08,2004-12-10,2005-12-02,2005-07-04,1999-01-01,234,241,2170,151,2376,0,2006-01-20,2005-09-16,2005-07-11,2005-11-28,2005-08-04,2005-05-16,2006-05-25,2006-05-18,2006-05-11,2006-05-26,2006-05-22,2006-05-17,2006-04-12,2006-01-24,2005-09-07,2006-03-22,2005-11-15,2005-08-04,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,,,,,,,,p2n,,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.Bear,Life.BearRecovery,,
